,brand_name,brand_id,item_name,item_id,item_type,tag,calories,total_fat,saturated_fat,cholesterol,carbs,sugar,protein,sodium,dietary_fiber,servings_per_container,serving_size_qty,serving_size_unit,serving_weight_grams,last_updated
357,McDonald's,513fbc1283aa2dc80c000053,Sausage McMuffin with Egg,513fc9e73fe3ffd40300117c,dessert,breakfast,470.0,30.0,12.0,275.0,30.0,3.0,21.0,810,2.0,,5.7,oz,162.0,2017-09-06
358,McDonald's,513fbc1283aa2dc80c000053,"McFlurry with M&M'S Chocolate Candies, Snack Size",513fc9e73fe3ffd403001183,dessert,soda,420.0,15.0,9.0,35.0,51.0,58.0,9.0,130,1.0,,1.0,McFlurry,207.0,2017-09-06
359,McDonald's,513fbc1283aa2dc80c000053,Southern Style Chicken Biscuit,513fc9e73fe3ffd403001188,entree,breakfast,440.0,22.0,8.0,35.0,45.0,4.0,16.0,1230,2.0,,1.0,biscuit,143.0,2017-09-06
360,McDonald's,513fbc1283aa2dc80c000053,"Sprite, Large",513fc9e73fe3ffd40300118e,drink,soda,280.0,0.0,0.0,0.0,74.0,73.0,0.0,130,0.0,,30.0,fl oz cup,,2017-09-06
361,McDonald's,513fbc1283aa2dc80c000053,"Sprite, Small",513fc9e73fe3ffd403001190,drink,soda,150.0,0.0,0.0,0.0,39.0,38.0,0.0,70,0.0,,16.0,fl oz cup,,2017-09-06
362,McDonald's,513fbc1283aa2dc80c000053,"Strawberry Shake, Medium",513fc9e73fe3ffd403001195,dessert,soda,600.0,18.0,11.0,75.0,71.0,84.0,14.0,230,0.0,,16.0,fl oz,,2017-09-06
363,McDonald's,513fbc1283aa2dc80c000053,Sweet 'N Sour Sauce,513fc9e73fe3ffd40300119b,misc,none,50.0,0.0,0.0,0.0,11.0,10.0,1.0,160,0.0,,1.0,pkg,28.0,2017-09-06
364,McDonald's,513fbc1283aa2dc80c000053,"Sweet Tea, Small",513fc9e73fe3ffd4030011a0,drink,none,90.0,0.0,0.0,0.0,21.0,21.0,0.0,15,0.0,,16.0,fl oz,,2017-09-06
365,McDonald's,513fbc1283aa2dc80c000053,"Vanilla Shake, Large",513fc9e73fe3ffd4030011a5,dessert,soda,800.0,22.0,14.0,90.0,99.0,99.0,19.0,370,0.0,,22.0,fl oz,,2017-09-06
366,McDonald's,513fbc1283aa2dc80c000053,Big Breakfast with Egg Whites,521b95c74a56d006d578b11a,entree,breakfast,670.0,40.0,15.0,50.0,52.0,3.0,24.0,1540,3.0,,9.4,oz,267.0,2017-09-06
367,McDonald's,513fbc1283aa2dc80c000053,"Blueberry Pomegranate Smoothie, Small",521b95c74a56d006d578b11f,drink,none,200.0,0.5,0.0,5.0,46.0,40.0,2.0,35,3.0,,12.0,fl oz cup,,2017-09-06
368,McDonald's,513fbc1283aa2dc80c000053,"Premium McWrap Chicken & Bacon, Buttermilk Crispy",521b95c74a56d006d578b126,entree,none,680.0,33.0,10.0,95.0,60.0,5.0,35.0,1570,4.0,,11.1,oz,314.0,2017-09-06
369,McDonald's,513fbc1283aa2dc80c000053,Bacon McDouble,534449c77ba4ca15456f5026,entree,none,450.0,22.0,10.0,85.0,34.0,7.0,28.0,1080,2.0,,5.7,oz,162.0,2017-09-06
370,McDonald's,513fbc1283aa2dc80c000053,"Gilroy Garlic Fries, Large",c64083490296b25c0f28588c,side,soda,600.0,31.0,6.0,0.0,70.0,1.0,10.0,620,7.0,,,,,2017-09-06
371,McDonald's,513fbc1283aa2dc80c000053,Old Bay Double Filet-O-Fish Sandwich,c64083490459560c0c4ce928,entree,none,540.0,25.0,6.0,80.0,49.0,5.0,29.0,760,3.0,,,,,2017-09-06
372,McDonald's,513fbc1283aa2dc80c000053,Double Filet-O- Fish,c64083490809f9601ccb5170,entree,none,540.0,26.0,6.0,80.0,48.0,5.0,28.0,780,2.0,,,,,2017-09-06
