,brand_name,entree,side,dessert,calories,total_fat,carbs,sugar,protein,saturated_fat,cholesterol,sodium,meal_type,tag
330798,Burger King,"Chicken Nuggets, 6 piece","French Fries, Value","Red, White & Blue Cookie",640.0,32.0,70.0,14.0,16.0,7.0,40.0,925.0,entree_side_dessert,none
330811,Burger King,"Chicken Nuggets, 6 piece","French Fries, Value",Butter Sugar Cookie,640.0,33.0,69.0,12.0,17.0,7.5,50.0,935.0,entree_side_dessert,none
330875,Burger King,"Chicken Nuggets, 6 piece",Jalapeno Chicken Fries,Ginger Spice Cookie,710.0,39.0,60.0,14.0,29.0,8.0,85.0,1555.0,entree_side_dessert,none
331415,Burger King,Value Menu Chicken Nuggets,Chicken Fries,Ginger Spice Cookie,600.0,33.0,56.0,14.0,23.0,6.5,70.0,1295.0,entree_side_dessert,none
331417,Burger King,Value Menu Chicken Nuggets,Chicken Fries,Carnival Cookie,610.0,35.0,53.0,15.0,23.0,7.0,70.0,1280.0,entree_side_dessert,none
331418,Burger King,Value Menu Chicken Nuggets,Chicken Fries,"Red, White & Blue Cookie",610.0,34.0,54.0,15.0,22.0,7.0,65.0,1285.0,entree_side_dessert,none
331431,Burger King,Value Menu Chicken Nuggets,Chicken Fries,Butter Sugar Cookie,610.0,35.0,53.0,13.0,23.0,7.5,75.0,1295.0,entree_side_dessert,none
331435,Burger King,Value Menu Chicken Nuggets,Cheesy Tots,Ginger Spice Cookie,630.0,31.0,70.0,13.0,19.0,5.0,35.0,1225.0,entree_side_dessert,none
331437,Burger King,Value Menu Chicken Nuggets,Cheesy Tots,Carnival Cookie,640.0,33.0,67.0,14.0,19.0,5.5,35.0,1210.0,entree_side_dessert,none
331438,Burger King,Value Menu Chicken Nuggets,Cheesy Tots,"Red, White & Blue Cookie",640.0,32.0,68.0,14.0,18.0,5.5,30.0,1215.0,entree_side_dessert,none
331451,Burger King,Value Menu Chicken Nuggets,Cheesy Tots,Butter Sugar Cookie,640.0,33.0,67.0,12.0,19.0,6.0,40.0,1225.0,entree_side_dessert,none
331475,Burger King,Value Menu Chicken Nuggets,"French Fries, Large",Ginger Spice Cookie,750.0,35.0,96.0,13.0,16.0,7.5,35.0,1085.0,entree_side_dessert,none
331477,Burger King,Value Menu Chicken Nuggets,"French Fries, Large",Carnival Cookie,760.0,37.0,93.0,14.0,16.0,8.0,35.0,1070.0,entree_side_dessert,none
331478,Burger King,Value Menu Chicken Nuggets,"French Fries, Large","Red, White & Blue Cookie",760.0,36.0,94.0,14.0,15.0,8.0,30.0,1075.0,entree_side_dessert,none
331491,Burger King,Value Menu Chicken Nuggets,"French Fries, Large",Butter Sugar Cookie,760.0,37.0,93.0,12.0,16.0,8.5,40.0,1085.0,entree_side_dessert,none
331495,Burger King,Value Menu Chicken Nuggets,"Hash Browns, Small",Ginger Spice Cookie,570.0,32.0,60.0,13.0,12.0,7.5,35.0,1025.0,entree_side_dessert,none
331497,Burger King,Value Menu Chicken Nuggets,"Hash Browns, Small",Carnival Cookie,580.0,34.0,57.0,14.0,12.0,8.0,35.0,1010.0,entree_side_dessert,none
331498,Burger King,Value Menu Chicken Nuggets,"Hash Browns, Small","Red, White & Blue Cookie",580.0,33.0,58.0,14.0,11.0,8.0,30.0,1015.0,entree_side_dessert,none
331511,Burger King,Value Menu Chicken Nuggets,"Hash Browns, Small",Butter Sugar Cookie,580.0,34.0,57.0,12.0,12.0,8.5,40.0,1025.0,entree_side_dessert,none
331515,Burger King,Value Menu Chicken Nuggets,"French Fries, Value",Ginger Spice Cookie,540.0,26.0,67.0,13.0,13.0,5.5,35.0,775.0,entree_side_dessert,none
331517,Burger King,Value Menu Chicken Nuggets,"French Fries, Value",Carnival Cookie,550.0,28.0,64.0,14.0,13.0,6.0,35.0,760.0,entree_side_dessert,none
331518,Burger King,Value Menu Chicken Nuggets,"French Fries, Value","Red, White & Blue Cookie",550.0,27.0,65.0,14.0,12.0,6.0,30.0,765.0,entree_side_dessert,none
331531,Burger King,Value Menu Chicken Nuggets,"French Fries, Value",Butter Sugar Cookie,550.0,28.0,64.0,12.0,13.0,6.5,40.0,775.0,entree_side_dessert,none
331595,Burger King,Value Menu Chicken Nuggets,Jalapeno Chicken Fries,Ginger Spice Cookie,620.0,34.0,55.0,14.0,25.0,7.0,75.0,1395.0,entree_side_dessert,none
331597,Burger King,Value Menu Chicken Nuggets,Jalapeno Chicken Fries,Carnival Cookie,630.0,36.0,52.0,15.0,25.0,7.5,75.0,1380.0,entree_side_dessert,none
331598,Burger King,Value Menu Chicken Nuggets,Jalapeno Chicken Fries,"Red, White & Blue Cookie",630.0,35.0,53.0,15.0,24.0,7.5,70.0,1385.0,entree_side_dessert,none
331611,Burger King,Value Menu Chicken Nuggets,Jalapeno Chicken Fries,Butter Sugar Cookie,630.0,36.0,52.0,13.0,25.0,8.0,80.0,1395.0,entree_side_dessert,none
333335,Burger King,"Kids Chicken Nuggets, 4 piece",Chicken Fries,Ginger Spice Cookie,600.0,33.0,56.0,14.0,23.0,6.5,70.0,1295.0,entree_side_dessert,none
333337,Burger King,"Kids Chicken Nuggets, 4 piece",Chicken Fries,Carnival Cookie,610.0,35.0,53.0,15.0,23.0,7.0,70.0,1280.0,entree_side_dessert,none
333338,Burger King,"Kids Chicken Nuggets, 4 piece",Chicken Fries,"Red, White & Blue Cookie",610.0,34.0,54.0,15.0,22.0,7.0,65.0,1285.0,entree_side_dessert,none
333351,Burger King,"Kids Chicken Nuggets, 4 piece",Chicken Fries,Butter Sugar Cookie,610.0,35.0,53.0,13.0,23.0,7.5,75.0,1295.0,entree_side_dessert,none
333355,Burger King,"Kids Chicken Nuggets, 4 piece",Cheesy Tots,Ginger Spice Cookie,630.0,31.0,70.0,13.0,19.0,5.0,35.0,1225.0,entree_side_dessert,none
333357,Burger King,"Kids Chicken Nuggets, 4 piece",Cheesy Tots,Carnival Cookie,640.0,33.0,67.0,14.0,19.0,5.5,35.0,1210.0,entree_side_dessert,none
333358,Burger King,"Kids Chicken Nuggets, 4 piece",Cheesy Tots,"Red, White & Blue Cookie",640.0,32.0,68.0,14.0,18.0,5.5,30.0,1215.0,entree_side_dessert,none
333371,Burger King,"Kids Chicken Nuggets, 4 piece",Cheesy Tots,Butter Sugar Cookie,640.0,33.0,67.0,12.0,19.0,6.0,40.0,1225.0,entree_side_dessert,none
333395,Burger King,"Kids Chicken Nuggets, 4 piece","French Fries, Large",Ginger Spice Cookie,750.0,35.0,96.0,13.0,16.0,7.5,35.0,1085.0,entree_side_dessert,none
333397,Burger King,"Kids Chicken Nuggets, 4 piece","French Fries, Large",Carnival Cookie,760.0,37.0,93.0,14.0,16.0,8.0,35.0,1070.0,entree_side_dessert,none
333398,Burger King,"Kids Chicken Nuggets, 4 piece","French Fries, Large","Red, White & Blue Cookie",760.0,36.0,94.0,14.0,15.0,8.0,30.0,1075.0,entree_side_dessert,none
333411,Burger King,"Kids Chicken Nuggets, 4 piece","French Fries, Large",Butter Sugar Cookie,760.0,37.0,93.0,12.0,16.0,8.5,40.0,1085.0,entree_side_dessert,none
333415,Burger King,"Kids Chicken Nuggets, 4 piece","Hash Browns, Small",Ginger Spice Cookie,570.0,32.0,60.0,13.0,12.0,7.5,35.0,1025.0,entree_side_dessert,none
333417,Burger King,"Kids Chicken Nuggets, 4 piece","Hash Browns, Small",Carnival Cookie,580.0,34.0,57.0,14.0,12.0,8.0,35.0,1010.0,entree_side_dessert,none
333418,Burger King,"Kids Chicken Nuggets, 4 piece","Hash Browns, Small","Red, White & Blue Cookie",580.0,33.0,58.0,14.0,11.0,8.0,30.0,1015.0,entree_side_dessert,none
333431,Burger King,"Kids Chicken Nuggets, 4 piece","Hash Browns, Small",Butter Sugar Cookie,580.0,34.0,57.0,12.0,12.0,8.5,40.0,1025.0,entree_side_dessert,none
333435,Burger King,"Kids Chicken Nuggets, 4 piece","French Fries, Value",Ginger Spice Cookie,540.0,26.0,67.0,13.0,13.0,5.5,35.0,775.0,entree_side_dessert,none
333437,Burger King,"Kids Chicken Nuggets, 4 piece","French Fries, Value",Carnival Cookie,550.0,28.0,64.0,14.0,13.0,6.0,35.0,760.0,entree_side_dessert,none
333438,Burger King,"Kids Chicken Nuggets, 4 piece","French Fries, Value","Red, White & Blue Cookie",550.0,27.0,65.0,14.0,12.0,6.0,30.0,765.0,entree_side_dessert,none
333451,Burger King,"Kids Chicken Nuggets, 4 piece","French Fries, Value",Butter Sugar Cookie,550.0,28.0,64.0,12.0,13.0,6.5,40.0,775.0,entree_side_dessert,none
333515,Burger King,"Kids Chicken Nuggets, 4 piece",Jalapeno Chicken Fries,Ginger Spice Cookie,620.0,34.0,55.0,14.0,25.0,7.0,75.0,1395.0,entree_side_dessert,none
333517,Burger King,"Kids Chicken Nuggets, 4 piece",Jalapeno Chicken Fries,Carnival Cookie,630.0,36.0,52.0,15.0,25.0,7.5,75.0,1380.0,entree_side_dessert,none
333518,Burger King,"Kids Chicken Nuggets, 4 piece",Jalapeno Chicken Fries,"Red, White & Blue Cookie",630.0,35.0,53.0,15.0,24.0,7.5,70.0,1385.0,entree_side_dessert,none
333531,Burger King,"Kids Chicken Nuggets, 4 piece",Jalapeno Chicken Fries,Butter Sugar Cookie,630.0,36.0,52.0,13.0,25.0,8.0,80.0,1395.0,entree_side_dessert,none
333931,Burger King,"Ham, Egg, & Cheese Biscuit","French Fries, Value",Butter Sugar Cookie,750.0,38.0,83.0,15.0,21.0,9.0,160.0,1965.0,entree_side_dessert,breakfast
337415,Burger King,"Kids Chicken Nuggets, 6 piece",Chicken Fries,Ginger Spice Cookie,690.0,38.0,61.0,14.0,27.0,7.5,80.0,1455.0,entree_side_dessert,none
337418,Burger King,"Kids Chicken Nuggets, 6 piece",Chicken Fries,"Red, White & Blue Cookie",700.0,39.0,59.0,15.0,26.0,8.0,75.0,1445.0,entree_side_dessert,none
337435,Burger King,"Kids Chicken Nuggets, 6 piece",Cheesy Tots,Ginger Spice Cookie,720.0,36.0,75.0,13.0,23.0,6.0,45.0,1385.0,entree_side_dessert,none
337437,Burger King,"Kids Chicken Nuggets, 6 piece",Cheesy Tots,Carnival Cookie,730.0,38.0,72.0,14.0,23.0,6.5,45.0,1370.0,entree_side_dessert,none
337438,Burger King,"Kids Chicken Nuggets, 6 piece",Cheesy Tots,"Red, White & Blue Cookie",730.0,37.0,73.0,14.0,22.0,6.5,40.0,1375.0,entree_side_dessert,none
337451,Burger King,"Kids Chicken Nuggets, 6 piece",Cheesy Tots,Butter Sugar Cookie,730.0,38.0,72.0,12.0,23.0,7.0,50.0,1385.0,entree_side_dessert,none
337495,Burger King,"Kids Chicken Nuggets, 6 piece","Hash Browns, Small",Ginger Spice Cookie,660.0,37.0,65.0,13.0,16.0,8.5,45.0,1185.0,entree_side_dessert,none
337497,Burger King,"Kids Chicken Nuggets, 6 piece","Hash Browns, Small",Carnival Cookie,670.0,39.0,62.0,14.0,16.0,9.0,45.0,1170.0,entree_side_dessert,none
337498,Burger King,"Kids Chicken Nuggets, 6 piece","Hash Browns, Small","Red, White & Blue Cookie",670.0,38.0,63.0,14.0,15.0,9.0,40.0,1175.0,entree_side_dessert,none
337511,Burger King,"Kids Chicken Nuggets, 6 piece","Hash Browns, Small",Butter Sugar Cookie,670.0,39.0,62.0,12.0,16.0,9.5,50.0,1185.0,entree_side_dessert,none
337515,Burger King,"Kids Chicken Nuggets, 6 piece","French Fries, Value",Ginger Spice Cookie,630.0,31.0,72.0,13.0,17.0,6.5,45.0,935.0,entree_side_dessert,none
337517,Burger King,"Kids Chicken Nuggets, 6 piece","French Fries, Value",Carnival Cookie,640.0,33.0,69.0,14.0,17.0,7.0,45.0,920.0,entree_side_dessert,none
337518,Burger King,"Kids Chicken Nuggets, 6 piece","French Fries, Value","Red, White & Blue Cookie",640.0,32.0,70.0,14.0,16.0,7.0,40.0,925.0,entree_side_dessert,none
337531,Burger King,"Kids Chicken Nuggets, 6 piece","French Fries, Value",Butter Sugar Cookie,640.0,33.0,69.0,12.0,17.0,7.5,50.0,935.0,entree_side_dessert,none
337595,Burger King,"Kids Chicken Nuggets, 6 piece",Jalapeno Chicken Fries,Ginger Spice Cookie,710.0,39.0,60.0,14.0,29.0,8.0,85.0,1555.0,entree_side_dessert,none
340018,Taco Bell,Soft Taco Supreme - Beef,Nacho Fries,Cinnabon Delights (2 Pack),690.0,37.0,72.0,14.0,16.0,8.0,40.0,1230.0,entree_side_dessert,none
340028,Taco Bell,Soft Taco Supreme - Beef,Black Beans,Cinnabon Delights (2 Pack),450.0,20.5,49.0,12.0,15.0,6.5,35.0,800.0,entree_side_dessert,none
340029,Taco Bell,Soft Taco Supreme - Beef,Black Beans,Cinnamon Twists,460.0,17.5,59.0,15.0,14.0,4.5,30.0,930.0,entree_side_dessert,none
340033,Taco Bell,Soft Taco Supreme - Beef,Chips and Salsa,Cinnabon Delights (2 Pack),550.0,27.0,61.0,15.0,15.0,7.0,35.0,920.0,entree_side_dessert,none
340048,Taco Bell,Soft Taco Supreme - Beef,Cheesy Roll Up,Cinnabon Delights (2 Pack),550.0,28.0,52.0,13.0,21.0,11.5,55.0,1030.0,entree_side_dessert,none
340053,Taco Bell,Soft Taco Supreme - Beef,New Classic Tortilla Chips,Cinnabon Delights (2 Pack),510.0,27.0,53.0,12.0,14.0,7.0,35.0,810.0,entree_side_dessert,none
340054,Taco Bell,Soft Taco Supreme - Beef,New Classic Tortilla Chips,Cinnamon Twists,520.0,24.0,63.0,15.0,13.0,5.0,30.0,940.0,entree_side_dessert,none
340058,Taco Bell,Soft Taco Supreme - Beef,"Tortilla Chips, Mild",Cinnabon Delights (2 Pack),510.0,27.0,53.0,13.0,14.0,7.0,35.0,730.0,entree_side_dessert,none
340063,Taco Bell,Soft Taco Supreme - Beef,Black Beans & Rice,Cinnabon Delights (2 Pack),560.0,23.0,72.0,12.0,17.0,6.5,35.0,990.0,entree_side_dessert,none
340064,Taco Bell,Soft Taco Supreme - Beef,Black Beans & Rice,Cinnamon Twists,570.0,20.0,82.0,15.0,16.0,4.5,30.0,1120.0,entree_side_dessert,none
340068,Taco Bell,Soft Taco Supreme - Beef,Hashbrown,Cinnabon Delights (2 Pack),530.0,31.0,50.0,12.0,13.0,7.5,35.0,870.0,entree_side_dessert,none
340069,Taco Bell,Soft Taco Supreme - Beef,Hashbrown,Cinnamon Twists,540.0,28.0,60.0,15.0,12.0,5.5,30.0,1000.0,entree_side_dessert,none
340073,Taco Bell,Soft Taco Supreme - Beef,Pintos 'n Cheese,Cinnabon Delights (2 Pack),560.0,26.0,59.0,13.0,22.0,9.5,45.0,1280.0,entree_side_dessert,none
340078,Taco Bell,Soft Taco Supreme - Beef,Seasoned Rice,Cinnabon Delights (2 Pack),490.0,21.0,60.0,12.0,14.0,6.5,35.0,790.0,entree_side_dessert,none
340079,Taco Bell,Soft Taco Supreme - Beef,Seasoned Rice,Cinnamon Twists,500.0,18.0,70.0,15.0,13.0,4.5,30.0,920.0,entree_side_dessert,none
340088,Taco Bell,Soft Taco Supreme - Beef,Cheesy Fiesta Potatoes,Cinnabon Delights (2 Pack),600.0,31.0,65.0,14.0,15.0,8.5,40.0,1120.0,entree_side_dessert,none
340093,Taco Bell,Soft Taco Supreme - Beef,Chips and Guacamole,Cinnabon Delights (2 Pack),600.0,33.0,60.0,13.0,15.0,8.0,35.0,910.0,entree_side_dessert,none
340098,Taco Bell,Soft Taco Supreme - Beef,Chips and Nacho Cheese Sauce,Cinnabon Delights (2 Pack),590.0,31.0,61.0,14.0,15.0,7.5,40.0,930.0,entree_side_dessert,none
340108,Taco Bell,Soft Taco Supreme - Beef,"Tortilla Chips, Fire!",Cinnabon Delights (2 Pack),510.0,27.0,53.0,13.0,14.0,7.0,35.0,720.0,entree_side_dessert,none
340113,Taco Bell,Soft Taco Supreme - Beef,"Tortilla Chips, Mild",Cinnabon Delights (2 Pack),510.0,27.0,53.0,13.0,14.0,7.0,35.0,730.0,entree_side_dessert,none
340118,Taco Bell,Soft Taco Supreme - Beef,Chips and Pico de Gallo,Cinnabon Delights (2 Pack),540.0,27.0,59.0,13.0,14.0,7.0,35.0,770.0,entree_side_dessert,none
340238,Taco Bell,Triple Layer Nachos,Black Beans,Cinnabon Delights (2 Pack),560.0,25.5,70.0,12.0,12.0,3.5,5.0,890.0,entree_side_dessert,none
340239,Taco Bell,Triple Layer Nachos,Black Beans,Cinnamon Twists,570.0,22.5,80.0,15.0,11.0,1.5,0.0,1020.0,entree_side_dessert,none
340243,Taco Bell,Triple Layer Nachos,Chips and Salsa,Cinnabon Delights (2 Pack),660.0,32.0,82.0,15.0,12.0,4.0,5.0,1010.0,entree_side_dessert,none
340258,Taco Bell,Triple Layer Nachos,Cheesy Roll Up,Cinnabon Delights (2 Pack),660.0,33.0,73.0,13.0,18.0,8.5,25.0,1120.0,entree_side_dessert,none
340263,Taco Bell,Triple Layer Nachos,New Classic Tortilla Chips,Cinnabon Delights (2 Pack),620.0,32.0,74.0,12.0,11.0,4.0,5.0,900.0,entree_side_dessert,none
340264,Taco Bell,Triple Layer Nachos,New Classic Tortilla Chips,Cinnamon Twists,630.0,29.0,84.0,15.0,10.0,2.0,0.0,1030.0,entree_side_dessert,none
340268,Taco Bell,Triple Layer Nachos,"Tortilla Chips, Mild",Cinnabon Delights (2 Pack),620.0,32.0,74.0,13.0,11.0,4.0,5.0,820.0,entree_side_dessert,none
340273,Taco Bell,Triple Layer Nachos,Black Beans & Rice,Cinnabon Delights (2 Pack),670.0,28.0,93.0,12.0,14.0,3.5,5.0,1080.0,entree_side_dessert,none
340274,Taco Bell,Triple Layer Nachos,Black Beans & Rice,Cinnamon Twists,680.0,25.0,103.0,15.0,13.0,1.5,0.0,1210.0,entree_side_dessert,none
340278,Taco Bell,Triple Layer Nachos,Hashbrown,Cinnabon Delights (2 Pack),640.0,36.0,71.0,12.0,10.0,4.5,5.0,960.0,entree_side_dessert,none
340279,Taco Bell,Triple Layer Nachos,Hashbrown,Cinnamon Twists,650.0,33.0,81.0,15.0,9.0,2.5,0.0,1090.0,entree_side_dessert,none
340283,Taco Bell,Triple Layer Nachos,Pintos 'n Cheese,Cinnabon Delights (2 Pack),670.0,31.0,80.0,13.0,19.0,6.5,15.0,1370.0,entree_side_dessert,none
340288,Taco Bell,Triple Layer Nachos,Seasoned Rice,Cinnabon Delights (2 Pack),600.0,26.0,81.0,12.0,11.0,3.5,5.0,880.0,entree_side_dessert,none
340289,Taco Bell,Triple Layer Nachos,Seasoned Rice,Cinnamon Twists,610.0,23.0,91.0,15.0,10.0,1.5,0.0,1010.0,entree_side_dessert,none
340298,Taco Bell,Triple Layer Nachos,Cheesy Fiesta Potatoes,Cinnabon Delights (2 Pack),710.0,36.0,86.0,14.0,12.0,5.5,10.0,1210.0,entree_side_dessert,none
340303,Taco Bell,Triple Layer Nachos,Chips and Guacamole,Cinnabon Delights (2 Pack),710.0,38.0,81.0,13.0,12.0,5.0,5.0,1000.0,entree_side_dessert,none
340308,Taco Bell,Triple Layer Nachos,Chips and Nacho Cheese Sauce,Cinnabon Delights (2 Pack),700.0,36.0,82.0,14.0,12.0,4.5,10.0,1020.0,entree_side_dessert,none
340318,Taco Bell,Triple Layer Nachos,"Tortilla Chips, Fire!",Cinnabon Delights (2 Pack),620.0,32.0,74.0,13.0,11.0,4.0,5.0,810.0,entree_side_dessert,none
340323,Taco Bell,Triple Layer Nachos,"Tortilla Chips, Mild",Cinnabon Delights (2 Pack),620.0,32.0,74.0,13.0,11.0,4.0,5.0,820.0,entree_side_dessert,none
340328,Taco Bell,Triple Layer Nachos,Chips and Pico de Gallo,Cinnabon Delights (2 Pack),650.0,32.0,80.0,13.0,11.0,4.0,5.0,860.0,entree_side_dessert,none
340333,Taco Bell,Fresco Soft Taco - Shredded Chicken,Nacho Fries,Cinnabon Delights (2 Pack),630.0,33.0,68.0,13.0,15.0,5.5,40.0,1140.0,entree_side_dessert,none
340343,Taco Bell,Fresco Soft Taco - Shredded Chicken,Black Beans,Cinnabon Delights (2 Pack),390.0,16.5,45.0,11.0,14.0,4.0,35.0,710.0,entree_side_dessert,none
340344,Taco Bell,Fresco Soft Taco - Shredded Chicken,Black Beans,Cinnamon Twists,400.0,13.5,55.0,14.0,13.0,2.0,30.0,840.0,entree_side_dessert,none
340348,Taco Bell,Fresco Soft Taco - Shredded Chicken,Chips and Salsa,Cinnabon Delights (2 Pack),490.0,23.0,57.0,14.0,14.0,4.5,35.0,830.0,entree_side_dessert,none
340353,Taco Bell,Fresco Soft Taco - Shredded Chicken,Nacho Fries Supreme,Cinnabon Delights (2 Pack),720.0,39.0,73.0,14.0,20.0,8.5,60.0,1430.0,entree_side_dessert,none
340363,Taco Bell,Fresco Soft Taco - Shredded Chicken,Cheesy Roll Up,Cinnabon Delights (2 Pack),490.0,24.0,48.0,12.0,20.0,9.0,55.0,940.0,entree_side_dessert,none
340364,Taco Bell,Fresco Soft Taco - Shredded Chicken,Cheesy Roll Up,Cinnamon Twists,500.0,21.0,58.0,15.0,19.0,7.0,50.0,1070.0,entree_side_dessert,none
340368,Taco Bell,Fresco Soft Taco - Shredded Chicken,New Classic Tortilla Chips,Cinnabon Delights (2 Pack),450.0,23.0,49.0,11.0,13.0,4.5,35.0,720.0,entree_side_dessert,none
340369,Taco Bell,Fresco Soft Taco - Shredded Chicken,New Classic Tortilla Chips,Cinnamon Twists,460.0,20.0,59.0,14.0,12.0,2.5,30.0,850.0,entree_side_dessert,none
340373,Taco Bell,Fresco Soft Taco - Shredded Chicken,"Tortilla Chips, Mild",Cinnabon Delights (2 Pack),450.0,23.0,49.0,12.0,13.0,4.5,35.0,640.0,entree_side_dessert,none
340374,Taco Bell,Fresco Soft Taco - Shredded Chicken,"Tortilla Chips, Mild",Cinnamon Twists,460.0,20.0,59.0,15.0,12.0,2.5,30.0,770.0,entree_side_dessert,none
340378,Taco Bell,Fresco Soft Taco - Shredded Chicken,Black Beans & Rice,Cinnabon Delights (2 Pack),500.0,19.0,68.0,11.0,16.0,4.0,35.0,900.0,entree_side_dessert,none
340379,Taco Bell,Fresco Soft Taco - Shredded Chicken,Black Beans & Rice,Cinnamon Twists,510.0,16.0,78.0,14.0,15.0,2.0,30.0,1030.0,entree_side_dessert,none
340383,Taco Bell,Fresco Soft Taco - Shredded Chicken,Hashbrown,Cinnabon Delights (2 Pack),470.0,27.0,46.0,11.0,12.0,5.0,35.0,780.0,entree_side_dessert,none
340384,Taco Bell,Fresco Soft Taco - Shredded Chicken,Hashbrown,Cinnamon Twists,480.0,24.0,56.0,14.0,11.0,3.0,30.0,910.0,entree_side_dessert,none
340388,Taco Bell,Fresco Soft Taco - Shredded Chicken,Pintos 'n Cheese,Cinnabon Delights (2 Pack),500.0,22.0,55.0,12.0,21.0,7.0,45.0,1190.0,entree_side_dessert,none
340389,Taco Bell,Fresco Soft Taco - Shredded Chicken,Pintos 'n Cheese,Cinnamon Twists,510.0,19.0,65.0,15.0,20.0,5.0,40.0,1320.0,entree_side_dessert,none
340393,Taco Bell,Fresco Soft Taco - Shredded Chicken,Seasoned Rice,Cinnabon Delights (2 Pack),430.0,17.0,56.0,11.0,13.0,4.0,35.0,700.0,entree_side_dessert,none
340394,Taco Bell,Fresco Soft Taco - Shredded Chicken,Seasoned Rice,Cinnamon Twists,440.0,14.0,66.0,14.0,12.0,2.0,30.0,830.0,entree_side_dessert,none
340403,Taco Bell,Fresco Soft Taco - Shredded Chicken,Cheesy Fiesta Potatoes,Cinnabon Delights (2 Pack),540.0,27.0,61.0,13.0,14.0,6.0,40.0,1030.0,entree_side_dessert,none
340408,Taco Bell,Fresco Soft Taco - Shredded Chicken,Chips and Guacamole,Cinnabon Delights (2 Pack),540.0,29.0,56.0,12.0,14.0,5.5,35.0,820.0,entree_side_dessert,none
340409,Taco Bell,Fresco Soft Taco - Shredded Chicken,Chips and Guacamole,Cinnamon Twists,550.0,26.0,66.0,15.0,13.0,3.5,30.0,950.0,entree_side_dessert,none
340413,Taco Bell,Fresco Soft Taco - Shredded Chicken,Chips and Nacho Cheese Sauce,Cinnabon Delights (2 Pack),530.0,27.0,57.0,13.0,14.0,5.0,40.0,840.0,entree_side_dessert,none
340418,Taco Bell,Fresco Soft Taco - Shredded Chicken,Nachos Supreme,Cinnabon Delights (2 Pack),750.0,38.0,79.0,14.0,23.0,8.5,60.0,1360.0,entree_side_dessert,none
340423,Taco Bell,Fresco Soft Taco - Shredded Chicken,"Tortilla Chips, Fire!",Cinnabon Delights (2 Pack),450.0,23.0,49.0,12.0,13.0,4.5,35.0,630.0,entree_side_dessert,none
340424,Taco Bell,Fresco Soft Taco - Shredded Chicken,"Tortilla Chips, Fire!",Cinnamon Twists,460.0,20.0,59.0,15.0,12.0,2.5,30.0,760.0,entree_side_dessert,none
340428,Taco Bell,Fresco Soft Taco - Shredded Chicken,"Tortilla Chips, Mild",Cinnabon Delights (2 Pack),450.0,23.0,49.0,12.0,13.0,4.5,35.0,640.0,entree_side_dessert,none
340429,Taco Bell,Fresco Soft Taco - Shredded Chicken,"Tortilla Chips, Mild",Cinnamon Twists,460.0,20.0,59.0,15.0,12.0,2.5,30.0,770.0,entree_side_dessert,none
340433,Taco Bell,Fresco Soft Taco - Shredded Chicken,Chips and Pico de Gallo,Cinnabon Delights (2 Pack),480.0,23.0,55.0,12.0,13.0,4.5,35.0,680.0,entree_side_dessert,none
340434,Taco Bell,Fresco Soft Taco - Shredded Chicken,Chips and Pico de Gallo,Cinnamon Twists,490.0,20.0,65.0,15.0,12.0,2.5,30.0,810.0,entree_side_dessert,none
340448,Taco Bell,Beefy Nacho Loaded Griller,Black Beans,Cinnabon Delights (2 Pack),610.0,25.5,77.0,13.0,17.0,6.0,25.0,1100.0,entree_side_dessert,none
340468,Taco Bell,Beefy Nacho Loaded Griller,Cheesy Roll Up,Cinnabon Delights (2 Pack),710.0,33.0,80.0,14.0,23.0,11.0,45.0,1330.0,entree_side_dessert,none
340473,Taco Bell,Beefy Nacho Loaded Griller,New Classic Tortilla Chips,Cinnabon Delights (2 Pack),670.0,32.0,81.0,13.0,16.0,6.5,25.0,1110.0,entree_side_dessert,none
340478,Taco Bell,Beefy Nacho Loaded Griller,"Tortilla Chips, Mild",Cinnabon Delights (2 Pack),670.0,32.0,81.0,14.0,16.0,6.5,25.0,1030.0,entree_side_dessert,none
340483,Taco Bell,Beefy Nacho Loaded Griller,Black Beans & Rice,Cinnabon Delights (2 Pack),720.0,28.0,100.0,13.0,19.0,6.0,25.0,1290.0,entree_side_dessert,none
340488,Taco Bell,Beefy Nacho Loaded Griller,Hashbrown,Cinnabon Delights (2 Pack),690.0,36.0,78.0,13.0,15.0,7.0,25.0,1170.0,entree_side_dessert,none
340493,Taco Bell,Beefy Nacho Loaded Griller,Pintos 'n Cheese,Cinnabon Delights (2 Pack),720.0,31.0,87.0,14.0,24.0,9.0,35.0,1580.0,entree_side_dessert,none
340498,Taco Bell,Beefy Nacho Loaded Griller,Seasoned Rice,Cinnabon Delights (2 Pack),650.0,26.0,88.0,13.0,16.0,6.0,25.0,1090.0,entree_side_dessert,none
340508,Taco Bell,Beefy Nacho Loaded Griller,Cheesy Fiesta Potatoes,Cinnabon Delights (2 Pack),760.0,36.0,93.0,15.0,17.0,8.0,30.0,1420.0,entree_side_dessert,none
340513,Taco Bell,Beefy Nacho Loaded Griller,Chips and Guacamole,Cinnabon Delights (2 Pack),760.0,38.0,88.0,14.0,17.0,7.5,25.0,1210.0,entree_side_dessert,none
340518,Taco Bell,Beefy Nacho Loaded Griller,Chips and Nacho Cheese Sauce,Cinnabon Delights (2 Pack),750.0,36.0,89.0,15.0,17.0,7.0,30.0,1230.0,entree_side_dessert,none
